Event,Obs,Q,Type,Loc/Freq,Particulars_a,begin_datetime,max_datetime,end_datetime
5520,SVI,3,FLA,N11E32,SF,2015-01-08 13:00:00,2015-01-08 13:00:00,2015-01-08 13:06:00
5530,SAG,C,RSP,025-180,III/2,2015-01-08 15:27:00,,2015-01-08 15:27:00
5540,G15,5,XRA,1-8A,C2.6,2015-01-08 15:41:00,2015-01-08 15:48:00,2015-01-08 15:56:00
5550,SAG,C,RSP,025-180,III/1,2015-01-08 16:19:00,,2015-01-08 16:22:00
5580,SAG,U,RSP,041-130,CTM/1,2015-01-08 16:48:00,,2015-01-08 19:44:00
5570,PAL,C,RSP,025-139,VI/1,2015-01-08 18:03:00,,2015-01-08 19:14:00
5560,SAG,G,RBR,245,140,2015-01-08 18:14:00,2015-01-08 18:14:00,2015-01-08 18:14:00
5590,G15,5,XRA,1-8A,C1.6,2015-01-08 19:58:00,2015-01-08 20:10:00,2015-01-08 20:15:00
5640,PAL,C,RSP,078-180,CTM/1,2015-01-08 20:21:00,,2015-01-08 23:59:00
5600,PAL,C,RSP,025-139,III/1,2015-01-08 21:05:00,,2015-01-08 21:08:00
5620,LEA,C,RSP,076-180,CTM/1,2015-01-08 22:10:00,,2015-01-08 23:59:00
5690,LEA,C,RSP,066-180,CTM/1,2015-01-09 00:00:00,,2015-01-09 04:06:00
5650,LEA,C,RSP,025-036,III/2,2015-01-09 00:02:00,,2015-01-09 00:06:00
5660,LEA,C,RSP,029-147,VI/1,2015-01-09 00:21:00,,2015-01-09 00:53:00
5700,LEA,C,RSP,025-081,VI/1,2015-01-09 01:25:00,,2015-01-09 03:19:00
5670,LEA,C,RSP,025-130,V/2,2015-01-09 01:47:00,,2015-01-09 01:49:00
5680,LEA,C,RSP,025-088,V/2,2015-01-09 02:33:00,,2015-01-09 02:35:00
5680,PAL,C,RSP,025-123,III/1,2015-01-09 02:33:00,,2015-01-09 02:34:00
5710,LEA,G,RBR,245,600,2015-01-09 03:56:00,2015-01-09 03:57:00,2015-01-09 03:57:00
5720,LEA,C,RSP,032-080,III/1,2015-01-09 04:02:00,,2015-01-09 04:05:00
5730,LEA,3,FLA,N06W18,SF,2015-01-09 04:23:00,2015-01-09 04:28:00,2015-01-09 04:30:00
5740,LEA,C,RSP,025-099,III/1,2015-01-09 04:58:00,,2015-01-09 05:04:00
5750,G15,5,XRA,1-8A,C3.4,2015-01-09 05:46:00,2015-01-09 05:54:00,2015-01-09 05:59:00
5750,LEA,3,FLA,S17E64,SF,2015-01-09 05:49:00,2015-01-09 05:49:00,2015-01-09 06:04:00
5760,LEA,G,RBR,245,130,2015-01-09 06:09:00,2015-01-09 06:09:00,2015-01-09 06:09:00
5770,LEA,C,RSP,028-098,III/2,2015-01-09 07:05:00,,2015-01-09 07:05:00
5780,G15,5,XRA,1-8A,C9.6,2015-01-09 08:04:00,2015-01-09 08:17:00,2015-01-09 08:34:00
5780,LEA,3,FLA,N06W18,1N,2015-01-09 08:06:00,2015-01-09 08:10:00,2015-01-09 09:02:00
5780,LEA,C,RSP,025-058,III/1,2015-01-09 08:22:00,,2015-01-09 08:22:00
5790,SVI,C,RSP,027-077,VI/1,2015-01-09 11:42:00,,2015-01-09 12:06:00
5800,G15,5,XRA,1-8A,C1.8,2015-01-09 17:26:00,2015-01-09 17:48:00,2015-01-09 18:01:00
5810,G15,5,XRA,1-8A,C1.3,2015-01-09 18:42:00,2015-01-09 18:53:00,2015-01-09 19:00:00
5820,G15,5,XRA,1-8A,C1.9,2015-01-09 22:16:00,2015-01-09 22:28:00,2015-01-09 22:40:00
5820,LEA,C,RSP,092-180,III/1,2015-01-09 22:28:00,,2015-01-09 22:28:00
5830,LEA,C,RSP,049-178,VI/1,2015-01-09 23:19:00,,2015-01-09 23:59:00
5840,LEA,C,RSP,064-147,VI/1,2015-01-10 00:00:00,,2015-01-10 00:33:00
5850,G15,5,XRA,1-8A,C2.1,2015-01-10 01:43:00,2015-01-10 01:53:00,2015-01-10 02:06:00
5850,LEA,3,FLA,N06W27,SF,2015-01-10 01:44:00,2015-01-10 01:47:00,2015-01-10 02:10:00
5870,G15,5,XRA,1-8A,C1.2,2015-01-10 02:45:00,2015-01-10 02:52:00,2015-01-10 02:56:00
5860,LEA,3,FLA,N05W29,SF,2015-01-10 02:47:00,2015-01-10 02:48:00,2015-01-10 02:49:00
5870,LEA,3,FLA,N05W29,SF,2015-01-10 02:50:00,2015-01-10 02:51:00,2015-01-10 02:56:00
5880,LEA,3,FLA,S16E43,SF,2015-01-10 04:41:00,2015-01-10 04:44:00,2015-01-10 04:48:00
5890,G15,5,XRA,1-8A,C1.1,2015-01-10 04:58:00,2015-01-10 05:08:00,2015-01-10 05:14:00
5890,LEA,3,FLA,S16E44,SF,2015-01-10 05:02:00,2015-01-10 05:07:00,2015-01-10 05:12:00
5900,SVI,3,FLA,S09E49,SF,2015-01-10 10:23:00,2015-01-10 10:24:00,2015-01-10 10:28:00
5910,G15,5,XRA,1-8A,C3.3,2015-01-10 11:14:00,2015-01-10 11:33:00,2015-01-10 11:54:00
5910,SVI,3,FLA,N05W33,SF,2015-01-10 11:16:00,2015-01-10 11:30:00,2015-01-10 12:16:00
6040,SVI,3,DSF,N11W48,8,2015-01-10 13:49:00,,2015-01-11 09:21:00
5920,SVI,C,RSP,029-152,III/1,2015-01-10 14:07:00,,2015-01-10 14:08:00
5930,SAG,C,RSP,033-180,III/1,2015-01-10 16:46:00,,2015-01-10 16:47:00
5940,PAL,C,RSP,025-180,III/2,2015-01-10 22:07:00,,2015-01-10 22:07:00
5950,G15,5,XRA,1-8A,C1.6,2015-01-10 23:00:00,2015-01-10 23:18:00,2015-01-10 23:30:00
6320,LEA,U,RBR,245,110,2015-01-11 00:34:00,2015-01-11 00:34:00,2015-01-11 00:34:00
5960,G15,5,XRA,1-8A,C3.3,2015-01-11 01:56:00,2015-01-11 02:53:00,2015-01-11 03:30:00
5970,LEA,3,FLA,N06W43,SF,2015-01-11 04:17:00,2015-01-11 04:37:00,2015-01-11 04:44:00
5980,G15,5,XRA,1-8A,C4.2,2015-01-11 05:11:00,2015-01-11 05:43:00,2015-01-11 06:00:00
5990,LEA,C,RSP,127-180,III/1,2015-01-11 07:25:00,,2015-01-11 07:25:00
6000,SVI,G,RBR,245,120,2015-01-11 07:37:00,2015-01-11 07:37:00,2015-01-11 07:37:00
6010,LEA,C,RSP,033-089,VI/1,2015-01-11 08:00:00,,2015-01-11 08:24:00
6010,G15,5,XRA,1-8A,C3.4,2015-01-11 08:14:00,2015-01-11 09:24:00,2015-01-11 10:25:00
6010,LEA,3,FLA,N08W44,SF,2015-01-11 08:16:00,2015-01-11 08:17:00,2015-01-11 08:19:00
6050,LEA,3,FLA,S17E39,SF,2015-01-11 08:48:00,2015-01-11 08:48:00,2015-01-11 08:50:00
6300,LEA,3,DSF,S16W31,5,2015-01-11 09:01:00,,2015-01-11 22:38:00
6060,SVI,3,FLA,N02W46,SF,2015-01-11 09:07:00,2015-01-11 09:11:00,2015-01-11 09:35:00
6020,LEA,C,RSP,034-169,VI/1,2015-01-11 09:14:00,,2015-01-11 09:37:00
6020,SVI,C,RSP,077-180,III/2,2015-01-11 09:31:00,,2015-01-11 09:38:00
6030,SVI,3,FLA,N04W46,SF,2015-01-11 09:42:00,2015-01-11 09:43:00,2015-01-11 09:46:00
6070,SVI,C,RSP,042-180,VI/1,2015-01-11 10:47:00,,2015-01-11 11:30:00
6070,SVI,G,RBR,245,140,2015-01-11 11:30:00,2015-01-11 11:30:00,2015-01-11 11:30:00
6180,G15,5,XRA,1-8A,C1.5,2015-01-11 11:49:00,2015-01-11 12:10:00,2015-01-11 12:23:00
6080,SVI,G,RBR,245,220,2015-01-11 11:52:00,2015-01-11 11:52:00,2015-01-11 11:52:00
6090,SVI,G,RBR,245,100,2015-01-11 12:07:00,2015-01-11 12:07:00,2015-01-11 12:07:00
6100,SVI,C,RSP,128-180,III/1,2015-01-11 12:07:00,,2015-01-11 12:07:00
6110,SVI,G,RBR,245,1100,2015-01-11 12:14:00,2015-01-11 12:14:00,2015-01-11 12:14:00
6110,SVI,C,RSP,053-180,III/2,2015-01-11 12:14:00,,2015-01-11 12:14:00
6120,SVI,3,FLA,N07W48,SF,2015-01-11 13:31:00,2015-01-11 13:31:00,2015-01-11 13:33:00
6130,SVI,3,FLA,N08W12,SF,2015-01-11 13:50:00,2015-01-11 13:52:00,2015-01-11 14:00:00
6140,SVI,3,FLA,N06W49,SF,2015-01-11 14:03:00,2015-01-11 14:06:00,2015-01-11 14:15:00
6150,SVI,C,RSP,055-180,III/2,2015-01-11 14:18:00,,2015-01-11 14:24:00
6150,SAG,C,RSP,025-180,VI/2,2015-01-11 14:18:00,,2015-01-11 14:43:00
6150,G15,5,XRA,1-8A,C1.6,2015-01-11 14:42:00,2015-01-11 15:14:00,2015-01-11 15:34:00
6410,SVI,3,DSF,N11E29,6,2015-01-11 15:05:00,,2015-01-12 07:10:00
6200,G15,5,XRA,1-8A,C1.3,2015-01-11 18:20:00,2015-01-11 18:28:00,2015-01-11 18:33:00
6170,SAG,C,RSP,104-152,III/1,2015-01-11 18:25:00,,2015-01-11 18:26:00
6210,G15,5,XRA,1-8A,C1.6,2015-01-11 19:54:00,2015-01-11 20:46:00,2015-01-11 21:03:00
6190,HOL,3,FLA,S19W45,SF,2015-01-11 19:58:00,2015-01-11 19:59:00,2015-01-11 20:27:00
6190,CUL,C,RSP,023-045,III/1,2015-01-11 20:06:00,,2015-01-11 20:06:00
6210,HOL,3,FLA,N09W16,SF,2015-01-11 20:35:00,2015-01-11 20:58:00,2015-01-11 21:09:00
6210,CUL,C,RSP,020-045,III/1,2015-01-11 20:39:00,,2015-01-11 20:39:00
6220,CUL,C,RSP,018-090,III/1,2015-01-11 21:32:00,,2015-01-11 21:33:00
6230,CUL,C,RSP,018-070,III/1,2015-01-11 21:35:00,,2015-01-11 21:37:00
6240,HOL,3,FLA,N08W16,SF,2015-01-11 22:09:00,2015-01-11 22:17:00,2015-01-11 22:55:00
6240,LEA,C,RSP,076-164,VI/1,2015-01-11 22:12:00,,2015-01-11 22:22:00
6240,CUL,C,RSP,020-160,III/1,2015-01-11 22:13:00,,2015-01-11 22:15:00
6420,LEA,3,FLA,S18W52,SF,2015-01-11 22:39:00,2015-01-12 02:27:00,2015-01-12 07:05:00
6310,HOL,3,FLA,S18W46,SF,2015-01-11 22:45:00,2015-01-11 22:45:00,2015-01-11 22:49:00
6250,LEA,3,FLA,N08W17,SF,2015-01-11 23:19:00,2015-01-11 23:21:00,2015-01-11 23:27:00
6250,LEA,C,RSP,025-180,VI/1,2015-01-11 23:21:00,,2015-01-11 23:58:00
6250,CUL,C,RSP,018-060,III/1,2015-01-11 23:22:00,,2015-01-11 23:23:00
6260,G15,5,XRA,1-8A,C1.4,2015-01-11 23:29:00,2015-01-11 23:32:00,2015-01-11 23:35:00
6260,PAL,C,RSP,025-180,III/2,2015-01-11 23:29:00,,2015-01-11 23:39:00
6260,LEA,3,FLA,S02W29,SF,2015-01-11 23:31:00,2015-01-11 23:31:00,2015-01-11 23:37:00
6580,HOL,3,DSF,N23W16,12,2015-01-11 23:38:00,,2015-01-12 15:24:00
6280,CUL,C,RSP,045-270,III/2,2015-01-11 23:39:00,,2015-01-11 23:39:00
6330,LEA,C,RSP,025-180,III/2,2015-01-12 00:11:00,,2015-01-12 03:56:00
6290,PAL,G,RBR,245,160,2015-01-12 00:34:00,2015-01-12 00:34:00,2015-01-12 00:34:00
6340,PAL,C,RSP,025-180,VI/2,2015-01-12 01:28:00,,2015-01-12 03:57:00
6340,PAL,G,RBR,245,230,2015-01-12 01:47:00,2015-01-12 01:47:00,2015-01-12 01:47:00
6340,CUL,C,RSP,018-140,III/3,2015-01-12 02:02:00,,2015-01-12 02:02:00
6430,LEA,3,FLA,N08W19,SF,2015-01-12 02:07:00,2015-01-12 02:09:00,2015-01-12 02:11:00
6340,G15,5,XRA,1-8A,C3.1,2015-01-12 02:18:00,2015-01-12 02:25:00,2015-01-12 02:32:00
6340,LEA,3,FLA,N07W57,SF,2015-01-12 02:19:00,2015-01-12 02:21:00,2015-01-12 02:35:00
6350,PAL,G,RBR,245,460,2015-01-12 03:10:00,2015-01-12 03:10:00,2015-01-12 03:11:00
6360,G15,5,XRA,1-8A,C6.1,2015-01-12 04:26:00,2015-01-12 04:32:00,2015-01-12 04:36:00
6360,LEA,C,RSP,036-104,III/1,2015-01-12 04:27:00,,2015-01-12 04:34:00
6360,LEA,3,FLA,N07W21,SF,2015-01-12 04:28:00,2015-01-12 04:33:00,2015-01-12 04:48:00
6370,LEA,3,FLA,S18W52,SF,2015-01-12 07:06:00,2015-01-12 07:08:00,2015-01-12 07:26:00
6380,LEA,3,FLA,S18W52,SF,2015-01-12 07:30:00,2015-01-12 07:31:00,2015-01-12 07:36:00
6390,LEA,3,FLA,S18W52,SF,2015-01-12 07:39:00,2015-01-12 07:50:00,2015-01-12 08:48:00
6390,G15,5,XRA,1-8A,C3.1,2015-01-12 07:42:00,2015-01-12 07:51:00,2015-01-12 07:56:00
6390,LEA,C,RSP,035-119,VI/1,2015-01-12 07:47:00,,2015-01-12 07:59:00
6400,SVI,C,RSP,059-112,III/1,2015-01-12 07:59:00,,2015-01-12 07:59:00
6440,SVI,3,FLA,S19W52,SF,2015-01-12 09:12:00,2015-01-12 09:13:00,2015-01-12 09:21:00
6450,LEA,C,RSP,076-141,III/1,2015-01-12 09:24:00,,2015-01-12 09:24:00
6460,SVI,3,FLA,S20W52,SF,2015-01-12 09:45:00,2015-01-12 09:46:00,2015-01-12 09:52:00
6590,LEA,3,DSF,S12E44,12,2015-01-12 10:10:00,,2015-01-12 22:33:00
6470,SVI,3,FLA,S20W52,SF,2015-01-12 10:19:00,2015-01-12 10:20:00,2015-01-12 10:24:00
6480,SVI,C,RSP,025-180,III/2,2015-01-12 10:29:00,,2015-01-12 10:36:00
6480,SVI,3,FLA,S10E24,SF,2015-01-12 10:32:00,2015-01-12 10:33:00,2015-01-12 10:40:00
6480,LEA,U,RBR,245,130,2015-01-12 10:35:00,2015-01-12 10:35:00,2015-01-12 10:35:00
6490,SVI,3,FLA,N07W26,SF,2015-01-12 11:06:00,2015-01-12 11:06:00,2015-01-12 11:19:00
6490,SVI,C,RSP,039-080,III/1,2015-01-12 11:06:00,,2015-01-12 11:06:00
6500,SVI,C,RSP,025-180,VI/2,2015-01-12 11:40:00,,2015-01-12 12:02:00
6510,SVI,3,FLA,S20W53,SF,2015-01-12 12:33:00,2015-01-12 12:43:00,2015-01-12 12:53:00
6510,G15,5,XRA,1-8A,C2.0,2015-01-12 12:40:00,2015-01-12 12:43:00,2015-01-12 12:45:00
6600,SVI,3,FLA,N07W26,SF,2015-01-12 12:44:00,2015-01-12 12:54:00,2015-01-12 13:26:00
6520,G15,5,XRA,1-8A,C5.6,2015-01-12 12:47:00,2015-01-12 12:55:00,2015-01-12 13:01:00
6520,SVI,C,RSP,029-162,VI/1,2015-01-12 12:58:00,,2015-01-12 13:10:00
6520,SAG,C,RSP,025-135,III/2,2015-01-12 12:58:00,,2015-01-12 12:58:00
6530,G15,5,XRA,1-8A,C7.1,2015-01-12 14:08:00,2015-01-12 14:44:00,2015-01-12 15:10:00
6530,SVI,3,FLA,S19W55,SF,2015-01-12 14:29:00,2015-01-12 14:29:00,2015-01-12 14:41:00
6740,SVI,3,DSF,S12E42,10,2015-01-12 14:39:00,,2015-01-13 07:10:00
6530,SVI,C,RSP,103-115,III/1,2015-01-12 15:06:00,,2015-01-12 15:07:00
6530,SAG,C,RSP,025-180,VI/1,2015-01-12 15:06:00,,2015-01-12 18:23:00
6610,G15,5,XRA,1-8A,C3.7,2015-01-12 15:18:00,2015-01-12 15:21:00,2015-01-12 15:24:00
6540,HOL,2,FLA,S19W56,SF,2015-01-12 15:22:00,2015-01-12 15:26:00,2015-01-12 15:41:00
6610,HOL,2,FLA,S12E41,SF,2015-01-12 15:22:00,2015-01-12 15:29:00,2015-01-12 15:55:00
6620,HOL,2,FLA,N08W28,SF,2015-01-12 15:22:00,2015-01-12 16:13:00,2015-01-12 16:21:00
6550,SAG,C,RSP,025-180,III/2,2015-01-12 16:27:00,,2015-01-12 16:29:00
6550,SAG,G,RBR,245,110,2015-01-12 16:29:00,2015-01-12 16:29:00,2015-01-12 16:29:00
6560,HOL,3,FLA,N07W28,SF,2015-01-12 16:33:00,2015-01-12 16:48:00,2015-01-12 17:00:00
6570,SAG,C,RSP,025-180,III/2,2015-01-12 18:49:00,,2015-01-12 18:50:00
6630,LEA,C,RSP,028-142,III/1,2015-01-12 23:06:00,,2015-01-12 23:06:00
6640,LEA,C,RSP,028-146,VI/1,2015-01-13 00:05:00,,2015-01-13 00:29:00
6650,CUL,C,RSP,018-120,III/1,2015-01-13 00:05:00,,2015-01-13 00:05:00
6640,LEA,U,RBR,245,100,2015-01-13 00:17:00,2015-01-13 00:17:00,2015-01-13 00:17:00
6640,CUL,C,RSP,020-057,III/1,2015-01-13 00:28:00,,2015-01-13 00:30:00
6660,CUL,C,RSP,030-200,III/1,2015-01-13 02:53:00,,2015-01-13 02:53:00
6670,PAL,C,RSP,025-180,III/2,2015-01-13 02:53:00,,2015-01-13 02:53:00
6680,G15,5,XRA,1-8A,M5.6,2015-01-13 04:13:00,2015-01-13 04:24:00,2015-01-13 04:38:00
6680,CUL,C,RSP,090-180,III/1,2015-01-13 04:15:00,,2015-01-13 04:18:00
6680,LEA,3,FLA,N06W70,2B,2015-01-13 04:16:00,2015-01-13 04:23:00,2015-01-13 06:04:00
6680,LEA,G,RBR,4995,350,2015-01-13 04:19:00,2015-01-13 04:21:00,2015-01-13 04:23:00
6680,LEA,G,RBR,8800,270,2015-01-13 04:19:00,2015-01-13 04:21:00,2015-01-13 04:22:00
6680,LEA,G,RBR,2695,290,2015-01-13 04:19:00,2015-01-13 04:21:00,2015-01-13 04:23:00
6680,LEA,G,RBR,1415,120,2015-01-13 04:21:00,2015-01-13 04:22:00,2015-01-13 04:22:00
6690,G15,5,XRA,1-8A,M4.9,2015-01-13 04:46:00,2015-01-13 04:58:00,2015-01-13 05:10:00
6690,LEA,C,RSP,025-180,VI/2,2015-01-13 04:56:00,,2015-01-13 05:11:00
6700,LEA,C,RSP,061-180,III/1,2015-01-13 05:40:00,,2015-01-13 05:44:00
6710,LEA,3,FLA,S18W66,SF,2015-01-13 05:57:00,2015-01-13 06:02:00,2015-01-13 06:05:00
6720,LEA,C,RSP,092-175,III/1,2015-01-13 06:31:00,,2015-01-13 06:31:00
6730,LEA,C,RSP,034-180,VI/2,2015-01-13 07:12:00,,2015-01-13 07:33:00
6780,SVI,C,RSP,029-180,VI/2,2015-01-13 07:12:00,,2015-01-13 08:31:00
6750,SVI,3,FLA,N03W70,SF,2015-01-13 09:32:00,2015-01-13 09:33:00,2015-01-13 09:36:00
6760,LEA,C,RSP,030-163,III/1,2015-01-13 09:40:00,,2015-01-13 09:41:00
6770,LEA,C,RSP,071-127,III/1,2015-01-13 10:30:00,,2015-01-13 10:30:00
6790,SVI,3,FLA,N07W80,SF,2015-01-13 12:08:00,2015-01-13 12:09:00,2015-01-13 12:11:00
6800,SVI,C,RSP,025-180,III/2,2015-01-13 12:44:00,,2015-01-13 12:45:00
6810,SAG,G,RBR,245,1000,2015-01-13 12:59:00,2015-01-13 12:59:00,2015-01-13 13:00:00
6810,SAG,G,RBR,410,480,2015-01-13 12:59:00,2015-01-13 12:59:00,2015-01-13 13:00:00
6820,G15,5,XRA,1-8A,C2.4,2015-01-13 13:09:00,2015-01-13 13:14:00,2015-01-13 13:21:00
6820,SVI,3,FLA,N04W79,SF,2015-01-13 13:11:00,2015-01-13 13:12:00,2015-01-13 13:20:00
6830,SVI,C,RSP,103-136,III/1,2015-01-13 14:29:00,,2015-01-13 14:29:00
6840,SVI,3,FLA,S17W70,SF,2015-01-13 14:56:00,2015-01-13 15:03:00,2015-01-13 15:22:00
6850,SAG,C,RSP,025-180,VI/1,2015-01-13 19:26:00,,2015-01-13 20:09:00
6860,PAL,C,RSP,025-180,VI/2,2015-01-13 19:26:00,,2015-01-13 23:32:00
6850,G15,5,XRA,1-8A,C1.3,2015-01-13 19:32:00,2015-01-13 19:35:00,2015-01-13 19:39:00
6870,LEA,C,RSP,025-172,VI/1,2015-01-13 22:12:00,,2015-01-13 23:20:00
6870,LEA,C,RSP,025-180,III/2,2015-01-13 22:42:00,,2015-01-13 22:43:00
6870,G15,5,XRA,1-8A,C1.4,2015-01-13 23:02:00,2015-01-13 23:06:00,2015-01-13 23:09:00
6920,CUL,C,RSP,018-270,III/3,2015-01-14 00:02:00,,2015-01-14 00:16:00
6920,LEA,C,RSP,025-180,VI/2,2015-01-14 00:02:00,,2015-01-14 03:17:00
6880,G15,5,XRA,1-8A,C1.7,2015-01-14 00:19:00,2015-01-14 00:27:00,2015-01-14 00:33:00
6930,CUL,C,RSP,020-120,III/1,2015-01-14 00:38:00,,2015-01-14 00:39:00
6890,CUL,C,RSP,018-260,III/3,2015-01-14 01:19:00,,2015-01-14 01:24:00
6890,CUL,C,RSP,018-045,V/3,2015-01-14 01:20:00,,2015-01-14 01:22:00
6890,LEA,3,FLA,S15E02,SF,2015-01-14 01:20:00,2015-01-14 01:21:00,2015-01-14 01:30:00
6890,PAL,G,RBR,245,260,2015-01-14 01:22:00,2015-01-14 01:22:00,2015-01-14 01:22:00
6890,PAL,U,RBR,610,120,2015-01-14 01:22:00,2015-01-14 01:22:00,2015-01-14 01:22:00
6900,G15,5,XRA,1-8A,C1.6,2015-01-14 01:54:00,2015-01-14 01:57:00,2015-01-14 01:59:00
6900,PAL,G,RBR,245,200,2015-01-14 01:55:00,2015-01-14 01:55:00,2015-01-14 01:55:00
6900,PAL,U,RSP,025-180,V/2,2015-01-14 01:55:00,,2015-01-14 01:57:00
6900,LEA,3,FLA,S14E04,SF,2015-01-14 01:56:00,2015-01-14 01:58:00,2015-01-14 02:02:00
6900,CUL,C,RSP,018-270,III/3,2015-01-14 01:56:00,,2015-01-14 01:58:00
6910,G15,5,XRA,1-8A,C4.7,2015-01-14 02:25:00,2015-01-14 02:33:00,2015-01-14 02:40:00
6910,CUL,C,RSP,018-180,III/2,2015-01-14 02:38:00,,2015-01-14 02:39:00
6940,G15,5,XRA,1-8A,C9.7,2015-01-14 03:34:00,2015-01-14 03:47:00,2015-01-14 03:54:00
6960,LEA,C,RSP,025-180,VI/2,2015-01-14 04:18:00,,2015-01-14 10:42:00
6950,G15,5,XRA,1-8A,C7.7,2015-01-14 04:44:00,2015-01-14 04:56:00,2015-01-14 05:05:00
6970,G15,5,XRA,1-8A,C1.8,2015-01-14 06:31:00,2015-01-14 06:36:00,2015-01-14 06:39:00
6980,G15,5,XRA,1-8A,C2.3,2015-01-14 06:46:00,2015-01-14 06:51:00,2015-01-14 06:57:00
6980,SVI,C,RSP,025-180,III/2,2015-01-14 06:48:00,,2015-01-14 06:57:00
6980,LEA,3,FLA,S14W02,SF,2015-01-14 06:51:00,2015-01-14 06:53:00,2015-01-14 07:04:00
6980,SVI,G,RBR,410,250,2015-01-14 06:51:00,2015-01-14 06:51:00,2015-01-14 06:52:00
6980,LEA,G,RBR,245,280,2015-01-14 06:57:00,2015-01-14 06:57:00,2015-01-14 06:57:00
7070,SVI,C,RSP,025-180,VI/2,2015-01-14 07:47:00,,2015-01-14 12:49:00
6990,LEA,3,FLA,N04W89,SF,2015-01-14 08:12:00,2015-01-14 08:13:00,2015-01-14 08:15:00
7000,SVI,3,FLA,S10E24,SF,2015-01-14 08:16:00,2015-01-14 08:16:00,2015-01-14 08:18:00
7010,G15,5,XRA,1-8A,C2.6,2015-01-14 08:39:00,2015-01-14 08:45:00,2015-01-14 08:52:00
7010,LEA,3,FLA,N07W86,SF,2015-01-14 08:42:00,2015-01-14 08:42:00,2015-01-14 08:45:00
7020,G15,5,XRA,1-8A,C5.3,2015-01-14 09:17:00,2015-01-14 09:43:00,2015-01-14 09:52:00
7020,LEA,C,RSP,030-144,III/1,2015-01-14 09:30:00,,2015-01-14 09:30:00
7020,LEA,G,RBR,245,100,2015-01-14 09:30:00,2015-01-14 09:30:00,2015-01-14 09:30:00
7030,SVI,C,RSP,025-180,III/2,2015-01-14 10:37:00,,2015-01-14 10:42:00
7030,G15,5,XRA,1-8A,C1.9,2015-01-14 10:38:00,2015-01-14 10:42:00,2015-01-14 10:51:00
7030,SVI,G,RBR,245,140,2015-01-14 10:38:00,2015-01-14 10:39:00,2015-01-14 10:39:00
7030,SVI,G,RBR,410,170,2015-01-14 10:38:00,2015-01-14 10:38:00,2015-01-14 10:39:00
7030,SVI,3,FLA,S15W03,SF,2015-01-14 10:39:00,2015-01-14 10:47:00,2015-01-14 10:54:00
7040,SVI,G,RBR,245,160,2015-01-14 11:17:00,2015-01-14 11:17:00,2015-01-14 11:17:00
7050,SVI,3,FLA,S13W09,SF,2015-01-14 11:51:00,2015-01-14 11:51:00,2015-01-14 11:56:00
7060,SVI,G,RBR,245,270,2015-01-14 12:06:00,2015-01-14 12:06:00,2015-01-14 12:06:00
7080,G15,5,XRA,1-8A,M2.2,2015-01-14 12:30:00,2015-01-14 12:58:00,2015-01-14 13:08:00
7080,SAG,C,RSP,025-180,III/1,2015-01-14 12:49:00,,2015-01-14 12:49:00
7090,SVI,C,RSP,105-156,III/1,2015-01-14 13:52:00,,2015-01-14 13:53:00
7100,SVI,C,RSP,032-171,VI/1,2015-01-14 14:20:00,,2015-01-14 14:45:00
7340,SVI,3,DSF,N18E20,10,2015-01-14 14:45:00,,2015-01-15 07:14:00
7110,SAG,G,RBR,245,200,2015-01-14 15:39:00,2015-01-14 15:39:00,2015-01-14 15:39:00
7120,SAG,G,RBR,245,140,2015-01-14 15:42:00,2015-01-14 15:42:00,2015-01-14 15:42:00
7130,SAG,C,RSP,033-180,III/1,2015-01-14 17:37:00,,2015-01-14 17:39:00
7140,G15,5,XRA,1-8A,C2.3,2015-01-14 18:17:00,2015-01-14 18:26:00,2015-01-14 18:39:00
7140,SAG,C,RSP,025-180,III/2,2015-01-14 18:17:00,,2015-01-14 18:22:00
7150,SAG,C,RSP,025-180,III/1,2015-01-14 18:53:00,,2015-01-14 18:54:00
7150,SAG,G,RBR,245,120,2015-01-14 18:53:00,2015-01-14 18:53:00,2015-01-14 18:54:00
7160,G15,5,XRA,1-8A,C1.7,2015-01-14 19:40:00,2015-01-14 19:44:00,2015-01-14 19:48:00
7170,PAL,C,RSP,025-180,III/2,2015-01-14 19:52:00,,2015-01-14 19:54:00
7180,PAL,C,RSP,025-180,III/2,2015-01-14 20:40:00,,2015-01-14 20:48:00
7190,PAL,C,RSP,025-180,III/2,2015-01-14 22:21:00,,2015-01-14 22:29:00
7270,G15,5,XRA,1-8A,C3.0,2015-01-14 22:47:00,2015-01-14 23:24:00,2015-01-14 23:45:00
7200,PAL,C,RSP,025-152,III/1,2015-01-14 23:09:00,,2015-01-14 23:09:00
7210,LEA,3,FLA,S03W71,SF,2015-01-14 23:29:00,2015-01-14 23:30:00,2015-01-14 23:38:00
7220,LEA,3,FLA,S03W71,SF,2015-01-14 23:42:00,2015-01-14 23:43:00,2015-01-14 23:45:00
7230,LEA,C,RSP,025-180,III/1,2015-01-14 23:46:00,,2015-01-14 23:46:00
7280,G15,5,XRA,1-8A,C1.8,2015-01-14 23:55:00,2015-01-14 23:58:00,2015-01-15 00:01:00
7240,CUL,C,RSP,027-090,III/1,2015-01-15 00:18:00,,2015-01-15 00:18:00
7250,CUL,C,RSP,018-120,III/1,2015-01-15 00:58:00,,2015-01-15 00:58:00
7250,PAL,C,RSP,025-082,VI/1,2015-01-15 00:58:00,,2015-01-15 01:22:00
